
item_id,avg_rebuy_cycle,rebuy_cnt
154902591,0.0,1
234760759,0.0,1
397213879,0.0,1
182122808,0.0,1
20858849,0.0,1
385136884,0.0,1
6556681,0.0,1
307392755,0.0,1
241467014,0.0,1
140476910,0.0,3
197856177,0.0,1
23178533,0.0,5
337255845,0.0,1
223242186,0.0,2
258801434,0.0,1
106150339,0.0,1
167820956,0.0,1
403550084,0.0,1
176625051,0.0,1
325485671,0.0,1
237350157,0.0,3
183076534,0.0,1
322335548,0.0,2
380478256,0.0,1
285523390,0.0,3
368587021,0.0,1
117511278,0.0,1
196032464,0.0,1
16173653,0.0,1
103029321,0.0,1
39387143,0.0,1
256541665,0.0,1
889385,0.0,1
87402918,0.0,1
158083270,0.0,3
55460171,0.0,1
119419068,0.0,1
118949866,0.0,1
340834674,0.0,1
68763042,0.0,1
59259103,0.0,1
38043686,0.0,1
171435217,0.0,1
282533031,0.0,4
353255959,0.0,3
253619970,0.0,1
332162569,0.0,2
393827269,0.0,2
187693781,0.0,1
298230885,0.0,1
202996860,0.0,2
8739717,0.0,1
401119195,0.0,2
389679432,0.0,1
172681034,0.0,1
137844811,0.0,4
303798335,0.0,2
276686885,0.0,1
307799636,0.0,3
41376316,0.0,1
23995239,0.0,7
121319103,0.0,1
15894687,0.0,4
22518078,0.0,1
102808267,0.0,2
338765334,0.0,1
104972858,0.0,4
273270395,0.0,2
175515290,0.0,1
92678880,0.0,2
180702900,0.0,2
382604125,0.0,3
13955173,0.0,1
323580215,0.0,2
359432313,0.0,4
216129026,0.0,1
30161989,0.0,1
25872261,0.0,1
291192555,0.0,1
116831447,0.0,1
341845754,0.0,1
260950623,0.0,2
188285882,0.0,1
371379396,0.0,1
60616783,0.0,1
327397336,0.0,2
44135537,0.0,1
132048759,0.0,1
150760441,0.0,2
214217255,0.0,1
221286471,0.0,4
327264618,0.0,1
8674097,0.0,2
182457893,0.0,1
230199150,0.0,1
208804441,0.0,1
101663945,0.0,1
281472686,0.0,3
293657974,0.0,2
75264243,0.0,3
383186376,0.0,1
336309708,0.0,2
361943512,0.0,1
293529715,0.0,2
322022467,0.0,1
230649759,0.0,1
66745309,0.0,1
308746120,0.0,1
78437620,0.0,1
250868135,0.0,1
227173243,0.0,1
3568305,0.0,1
172498619,0.0,1
332683907,0.0,1
158999385,0.0,1
53900727,0.0,2
127102532,0.0,1
247931703,0.0,1
48233169,0.0,1
355920099,0.0,3
363673309,0.0,2
377658149,0.0,1
386029389,0.0,3
328627901,0.0,1
246401683,0.0,1
128946989,0.0,6
284921829,0.0,1
380916642,0.0,1
216923196,0.0,1
114050004,0.0,4
130803396,0.0,2
210902396,0.0,1
342764077,0.0,2
344149669,0.0,1
9033707,0.0,1
285646337,0.0,2
362186505,0.0,1
94846965,0.0,1
334696201,0.0,2
242260790,0.0,1
344691308,0.0,1
350917413,0.0,2
384231827,0.0,1
378899848,0.0,1
134058902,0.0,2
175100369,0.0,1
183556631,0.0,1
20328279,0.0,1
98429060,0.0,4
2000937,0.0,1
222834288,0.0,5
197337902,0.0,1
201876089,0.0,2
176977638,0.0,1
198912092,0.0,1
245758162,0.0,1
303789703,0.0,1
359124293,0.0,1
25044040,0.0,1
35012889,0.0,5
123963409,0.0,2
151297953,0.0,1
107763831,0.0,1
254012708,0.0,1
249050025,0.0,1
6795858,0.0,1
338725760,0.0,2
307914,0.0,1
395425045,0.0,3
350920425,0.0,1
309834246,0.0,2
291897892,0.0,2
87496522,0.0,1
143968807,0.0,1
381926475,0.0,1
203971,0.0,5
178078255,0.0,1
137414784,0.0,1
254100735,0.0,4
169788791,0.0,1
360192976,0.0,1
208920362,0.0,1
346932337,0.0,3
399097991,0.0,2
253875043,0.0,1
66190252,0.0,1
376260566,0.0,1
323318753,0.0,1
356119760,0.0,1
61746339,0.0,1
255148616,0.0,1
178406348,0.0,1
41421588,0.0,2
325603172,0.0,1
276562080,0.0,1
336200396,0.0,1
380458628,0.0,1
7453008,0.0,1
250493172,0.0,1
246012248,0.0,1
111119168,0.0,1
299335518,0.0,1
337238599,0.0,3
169209588,0.0,1
198014104,0.0,1
247446609,0.0,1
385339819,0.0,3
275347147,0.0,1
194767956,0.0,1
265444592,0.0,1
220091539,0.0,1
203464576,0.0,1
399935177,0.0,1
365769412,0.0,1
164944382,0.0,1
5969328,0.0,1
355710425,0.0,2
202867781,0.0,6
23314281,0.0,1
253833588,0.0,2
102649064,0.0,1
127578804,0.0,1
147368339,0.0,1
379458861,0.0,1
391180601,0.0,2
194404656,0.0,2
64324986,0.0,2
223208235,0.0,1
234397612,0.0,6
130011266,0.0,1
355238578,0.0,1
81575050,0.0,1
92498143,0.0,1
3386671,0.0,4
393927028,0.0,2
90923609,0.0,3
129016430,0.0,1
269019189,0.0,1
377560459,0.0,1
383700412,0.0,1
162661961,0.0,3
68728118,0.0,1
65815167,0.0,2
210082656,0.0,2
382246727,0.0,2
349117636,0.0,1
334712922,0.0,1
190812371,0.0,1
263278327,0.0,1
267565595,0.0,1
18636327,0.0,2
303704853,0.0,1
281597205,0.0,1
300453763,0.0,1
53055173,0.0,1
91061153,0.0,1
102908363,0.0,3
6324339,0.0,2
8208810,0.0,1
209765476,0.0,6
123146680,0.0,1
254437852,0.0,1
82267349,0.0,2
170869435,0.0,1
228911200,0.0,2
292181361,0.0,5
122119593,0.0,4
343507809,0.0,1
2602761,0.0,1
45192005,0.0,1
113642291,0.0,4
258635633,0.0,1
191175579,0.0,2
353972537,0.0,1
389910247,0.0,1
290758080,0.0,1
61595252,0.0,1
365343482,0.0,8
163327430,0.0,1
182443109,0.0,2
80816183,0.0,1
345340584,0.0,1
73345182,0.0,4
221190733,0.0,1
13474539,0.0,1
137600835,0.0,1
344605348,0.0,1
335883166,0.0,4
346894508,0.0,2
189506281,0.0,1
87451066,0.0,1
234895028,0.0,1
206010710,0.0,2
268991573,0.0,1
315402619,0.0,3
220738174,0.0,2
51759657,0.0,3
64426355,0.0,1
286055505,0.0,1
256462605,0.0,1
211186495,0.0,1
171285549,0.0,2
76094942,0.0,1
129109542,0.0,9
201975629,0.0,1
329148841,0.0,1
377374067,0.0,2
286706603,0.0,2
119075757,0.0,8
321751369,0.0,1
214720106,0.0,1
217395539,0.0,1
241670126,0.0,6
391336477,0.0,1
134844505,0.0,3
258076943,0.0,1
226698118,0.0,3
198763509,0.0,1
274326594,0.0,1
374943298,0.0,5
69116972,0.0,2
309602258,0.0,3
9031584,0.0,2
17124730,0.0,2
285931877,0.0,2
240252225,0.0,1
103312615,0.0,1
148822897,0.0,1
48124163,0.0,1
20803942,0.0,1
247802155,0.0,1
229799321,0.0,1
155863775,0.0,1
342179410,0.0,1
208198114,0.0,1
92482042,0.0,1
143924976,0.0,1
131119978,0.0,1
86649034,0.0,1
170661336,0.0,2
107898968,0.0,1
341334547,0.0,2
227726163,0.0,2
98822796,0.0,2
191430112,0.0,1
257537541,0.0,1
295739810,0.0,2
130075523,0.0,1
322492641,0.0,5
179014219,0.0,1
78911015,0.0,1
294385347,0.0,1
179467435,0.0,2
270115912,0.0,4
102384549,0.0,1
115547258,0.0,1
191808193,0.0,1
268227506,0.0,1
250584081,0.0,1
392196420,0.0,1
263113864,0.0,3
215884430,0.0,1
57892797,0.0,2
181648706,0.0,1
402074741,0.0,1
57393191,0.0,1
97341764,0.0,1
46242042,0.0,2
292735251,0.0,1
320802663,0.0,2
250207332,0.0,1
374524030,0.0,1
119439031,0.0,2
140552336,0.0,3
175796232,0.0,1
228268901,0.0,1
296933848,0.0,1
387805416,0.0,1
342805839,0.0,1
44413002,0.0,4
307610062,0.0,1
26666178,0.0,1
70089149,0.0,9
3892822,0.0,1
286169289,0.0,6
380583136,0.0,10
65359931,0.0,5
261539131,0.0,3
208143656,0.0,1
9206633,0.0,1
248599540,0.0,1
252035550,0.0,2
289292307,0.0,1
294378501,0.0,2
400286586,0.0,1
120801525,0.0,1
333379284,0.0,2
109944285,0.0,5
37639526,0.0,5
286446861,0.0,1
400026300,0.0,7
401623134,0.0,4
251921589,0.0,1
202490927,0.0,1
295430969,0.0,1
345020639,0.0,1
29355976,0.0,1
156425456,0.0,1
144329959,0.0,1
334930836,0.0,1
73044808,0.0,1
92059698,0.0,1
232200825,0.0,1
307303939,0.0,1
159178084,0.0,1
73728032,0.0,1
249218317,0.0,2
327372142,0.0,2
360580532,0.0,7
102482612,0.0,1
364421400,0.0,2
184918542,0.0,1
379216025,0.0,1
34948430,0.0,1
109990210,0.0,2
77487171,0.0,1
298587513,0.0,1
28013736,0.0,3
266191737,0.0,1
296478081,0.0,1
19435984,0.0,5
52507952,0.0,5
249944591,0.0,6
108595010,0.0,1
209140379,0.0,1
143319769,0.0,1
234489192,0.0,2
541809,0.0,1
391936421,0.0,1
29192096,0.0,1
5111193,0.0,1
189278926,0.0,1
211107832,0.0,1
224904442,0.0,2
26113065,0.0,2
301952557,0.0,1
245744422,0.0,1
123430077,0.0,1
15329930,0.0,1
143241749,0.0,2
337169565,0.0,2
346855644,0.0,1
228893070,0.0,2
285941791,0.0,3
379562546,0.0,9
130139469,0.0,1
257688868,0.0,1
369647153,0.0,1
95729965,0.0,2
317128208,0.0,8
374761095,0.0,1
313984285,0.0,1
43934649,0.0,6
247090192,0.0,2
297069548,0.0,1
300853336,0.0,1
297120128,0.0,2
36277228,0.0,1
274316104,0.0,1
382813927,0.0,1
243091690,0.0,26
120397783,0.0,1
170336318,0.0,1
23750711,0.0,1
19288347,0.0,3
65390819,0.0,1
77668759,0.0,3
155622782,0.0,3
179599573,0.0,3
322742452,0.0,2
355923990,0.0,3
402869030,0.0,1
211002362,0.0,2
355192751,0.0,1
372195190,0.0,1
32123065,0.0,1
93298718,0.0,2
24313583,0.0,1
151160014,0.0,1
214794181,0.0,1
11148985,0.0,1
221445876,0.0,7
98346646,0.0,1
359636651,0.0,2
95574435,0.0,1
292711930,0.0,1
379053148,0.0,1
233576218,0.0,2
351505861,0.0,4
45797964,0.0,5
348938179,0.0,1
365164460,0.0,1
69858419,0.0,1
275235966,0.0,1
360287858,0.0,1
87735372,0.0,1
267902587,0.0,1
229965456,0.0,1
398658775,0.0,7
291990629,0.0,1
21593687,0.0,1
124388085,0.0,1
212196899,0.0,1
357062464,0.0,18
236591921,0.0,3
287495187,0.0,1
303504145,0.0,1
324161107,0.0,1
86642949,0.0,1
173419282,0.0,2
360766537,0.0,3
23860429,0.0,3
192416414,0.0,1
399396398,0.0,1
3521364,0.0,1
348556469,0.0,1
37699830,0.0,1
67015393,0.0,1
400889174,0.0,6
344185841,0.0,1
376754327,0.0,2
400107697,0.0,1
229871165,0.0,2
112449972,0.0,1
341306349,0.0,1
272027197,0.0,2
55926755,0.0,1
6452463,0.0,2
219464219,0.0,2
172318418,0.0,1
224328500,0.0,1
383243398,0.0,1
220867116,0.0,1
288608068,0.0,1
275512861,0.0,1
121745336,0.0,1
316592004,0.0,1
192710394,0.0,1
214244277,0.0,1
11591705,0.0,2
263707202,0.0,1
46179847,0.0,1
248654184,0.0,1
245140355,0.0,1
33028878,0.0,1
380518307,0.0,1
145926250,0.0,1
333203023,0.0,3
298660745,0.0,4
248519984,0.0,1
137656166,0.0,1
277258188,0.0,3
103091783,0.0,1
68481434,0.0,1
335761507,0.0,1
224831518,0.0,1
113492493,0.0,1
162491228,0.0,1
372782256,0.0,1
206984317,0.0,1
311258233,0.0,2
95566156,0.0,1
359941034,0.0,1
63544791,0.0,1
265198340,0.0,6
207922460,0.0,1
248277195,0.0,1
280146368,0.0,1
193132815,0.0,1
8517018,0.0,1
273668120,0.0,1
108818033,0.0,1
162589395,0.0,1
387072980,0.0,1
272979722,0.0,3
80427030,0.0,1
75373447,0.0,1
207792311,0.0,1
264264013,0.0,1
266776083,0.0,1
609842,0.0,1
264698693,0.0,1
344657069,0.0,1
185691647,0.0,1
35975207,0.0,1
181011970,0.0,1
201099766,0.0,1
255232580,0.0,2
395266221,0.0,1
246850990,0.0,1
23215642,0.0,1
309891854,0.0,2
319527320,0.0,1
141362590,0.0,1
8864648,0.0,1
322584832,0.0,2
21181400,0.0,1
22948639,0.0,1
72804390,0.0,2
213276886,0.0,2
266666973,0.0,1
296369960,0.0,1
44415481,0.0,2
60446832,0.0,1
303154665,0.0,3
355604831,0.0,1
236978740,0.0,1
56206874,0.0,2
133200110,0.0,1
112537104,0.0,1
381760908,0.0,1
241593796,0.0,1
477546,0.0,3
331210024,0.0,1
348210153,0.0,1
106891312,0.0,1
264084867,0.0,1
164692015,0.0,1
286831364,0.0,1
67833291,0.0,1
146333126,0.0,1
214488853,0.0,2
333518326,0.0,1
154158593,0.0,1
151611992,0.0,1
304465164,0.0,2
191369160,0.0,1
310608056,0.0,1
269848499,0.0,5
153902974,0.0,3
323204407,0.0,1
147898118,0.0,1
184697062,0.0,1
33421745,0.0,2
112622482,0.0,1
149786291,0.0,2
271373091,0.0,2
196960798,0.0,1
295190565,0.0,1
350762040,0.0,1
40453889,0.0,2
285408498,0.0,2
213903645,0.0,1
56513402,0.0,1
52087329,0.0,1
51262467,0.0,7
146183443,0.0,1
313048206,0.0,1
242880837,0.0,1
227303272,0.0,1
202583345,0.0,1
70577651,0.0,1
373219286,0.0,1
377470713,0.0,1
168662795,0.0,1
240614860,0.0,3
324761669,0.0,6
71119505,0.0,1
265112046,0.0,1
382050769,0.0,1
304493782,0.0,2
142781852,0.0,1
125542805,0.0,2
364962016,0.0,1
315274133,0.0,1
159029110,0.0,1
347547835,0.0,1
338271312,0.0,3
156419269,0.0,1
194213354,0.0,1
198395695,0.0,1
13009202,0.0,2
241747167,0.0,1
280827318,0.0,1
130987834,0.0,1
170203896,0.0,1
144889284,0.0,1
235287841,0.0,1
338098691,0.0,2
236962112,0.0,1
30756865,0.0,1
78386619,0.0,3
135769956,0.0,1
168561275,0.0,1
201406272,0.0,1
231609582,0.0,2
363567511,0.0,1
395342831,0.0,2
388590151,0.0,1
209852561,0.0,5
234732267,0.0,1
337110696,0.0,3
377013107,0.0,2
291400523,0.0,1
224413586,0.0,1
64798985,0.0,1
361327608,0.0,1
137113857,0.0,1
220482166,0.0,1
160496348,0.0,1
119680996,0.0,1
306587014,0.0,1
22787402,0.0,3
35506959,0.0,1
157055145,0.0,2
176727422,0.0,1
11733202,0.0,2
234417210,0.0,1
272963854,0.0,1
272699691,0.0,1
100419134,0.0,1
379268713,0.0,1
75769108,0.0,1
277216423,0.0,1
34542456,0.0,1
26598761,0.0,1
25874786,0.0,1
249056644,0.0,1
6995643,0.0,1
199249620,0.0,4
322701635,0.0,1
340422566,0.0,1
343563836,0.0,2
173153956,0.0,1
279352717,0.0,1
219800596,0.0,1
268207450,0.0,1
212612899,0.0,2
306745361,0.0,2
319413081,0.0,1
360286612,0.0,1
245229122,0.0,1
144212870,0.0,3
229271756,0.0,1
374056957,0.0,1
342874982,0.0,1
392824485,0.0,4
326576008,0.0,1
183630870,0.0,1
255370095,0.0,1
183710845,0.0,1
126354422,0.0,1
113436570,0.0,1
63548572,0.0,2
267915154,0.0,1
295175042,0.0,4
59258593,0.0,1
274999252,0.0,1
212984475,0.0,1
251751475,0.0,1
253263378,0.0,1
372860861,0.0,1
61219782,0.0,1
72511722,0.0,1
19594626,0.0,1
62797035,0.0,1
71188362,0.0,1
37367889,0.0,1
41691457,0.0,1
96920708,0.0,1
357691194,0.0,1
319808243,0.0,3
298475201,0.0,1
194312229,0.0,1
15390929,0.0,1
221479048,0.0,1
59522027,0.0,1
214530293,0.0,10
373178333,0.0,1
403847772,0.0,1
178834767,0.0,1
235249584,0.0,2
138366078,0.0,1
149988035,0.0,1
43648768,0.0,1
94149161,0.0,1
341870598,0.0,1
27877071,0.0,1
110569664,0.0,1
301996634,0.0,2
275549621,0.0,5
72840211,0.0,1
47212517,0.0,1
217471841,0.0,3
220909316,0.0,2
179588183,0.0,1
259748859,0.0,1
357104534,0.0,1
55541754,0.0,1
56146320,0.0,3
80094149,0.0,1
219688757,0.0,1
97380147,0.0,1
169146557,0.0,1
397619873,0.0,1
108322048,0.0,1
99428967,0.0,3
383244680,0.0,1
154344652,0.0,1
378544170,0.0,1
368677889,0.0,1
140622212,0.0,1
293291438,0.0,3
18181696,0.0,3
162649342,0.0,1
261788339,0.0,1
68658311,0.0,1
191645105,0.0,2
396256863,0.0,3
174102844,0.0,1
149604753,0.0,3
246179697,0.0,3
232624558,0.0,1
402748665,0.0,3
366766023,0.0,1
382743319,0.0,1
280822265,0.0,1
64597243,0.0,2
331723761,0.0,1
133876413,0.0,5
153140122,0.0,1
370632064,0.0,1
362618309,0.0,1
332283668,0.0,3
336567879,0.0,1
219936825,0.0,1
45932649,0.0,1
351383574,0.0,1
77753734,0.0,1
87809,0.0,1
335236439,0.0,2
317681769,0.0,5
74721163,0.0,1
245653627,0.0,1
194744175,0.0,1
197429801,0.0,1
89197708,0.0,4
157467322,0.0,1
351049787,0.0,1
230811255,0.0,1
172646224,0.0,2
186704742,0.0,1
150798813,0.0,2
386657341,0.0,1
268081743,0.0,1
105845652,0.0,2
22789398,0.0,2
165274459,0.0,2
223894129,0.0,4
103485088,0.0,2
398581282,0.0,1
71513631,0.0,2
141016813,0.0,1
231894750,0.0,2
309334113,0.0,2
25271595,0.0,1
339907813,0.0,1
273556780,0.0,1
219198651,0.0,3
186243615,0.0,1
19217003,0.0,1
147393288,0.0,1
165977999,0.0,1
173158608,0.0,1
316824623,0.0,1
388414578,0.0,1
392861788,0.0,1
96410221,0.0,1
55487667,0.0,5
267857679,0.0,1
334468573,0.0,1
328087594,0.0,1
150507434,0.0,1
227914045,0.0,1
241586656,0.0,1
216450892,0.0,3
84610227,0.0,1
123843564,0.0,1
45162566,0.0,1
311053687,0.0,1
54427577,0.0,2
66252525,0.0,2
233242198,0.0,1
153398204,0.0,1
209674952,0.0,1
101386562,0.0,3
242562285,0.0,3
85522449,0.0,2
178035935,0.0,1
53001425,0.0,2
23563057,0.0,3
367012301,0.0,1
140399166,0.0,6
177382633,0.0,1
384447958,0.0,1
328448977,0.0,1
203575230,0.0,2
13303390,0.0,1
92558052,0.0,1
180339615,0.0,1
357043418,0.0,1
329760584,0.0,4
127042970,0.0,1
12082324,0.0,2
385262079,0.0,1
86461902,0.0,1
88237565,0.0,1
58243392,0.0,1
319566879,0.0,2
334709954,0.0,2
49307575,0.0,1
315767078,0.0,1
441122,0.0,2
49644880,0.0,4
83469781,0.0,1
124730474,0.0,1
197336444,0.0,6
200835687,0.0,1
140196169,0.0,2
126092020,0.0,1
283778853,0.0,1
193781229,0.0,1
26452000,0.0,1
4829279,0.0,1
218825773,0.0,1
177301004,0.0,3
19174460,0.0,2
187969337,0.0,1
297140230,0.0,1
94729183,0.0,1
318977459,0.0,1
151297170,0.0,3
330292673,0.0,1
306402878,0.0,3
137425196,0.0,1
334390527,0.0,1
119808104,0.0,1
300991619,0.0,1
301784600,0.0,1
134788279,0.0,1
365283984,0.0,1
318656056,0.0,2
397686468,0.0,1
173894645,0.0,1
315288856,0.0,2
72602550,0.0,2
266112774,0.0,1
343630988,0.0,1
285320984,0.0,3
169283947,0.0,1
24646162,0.0,1
308588335,0.0,2
131669594,0.0,1
68000960,0.0,1
184699333,0.0,1
94567594,0.0,1
195072519,0.0,1
323826914,0.0,1
242684365,0.0,1
335016212,0.0,2
289556417,0.0,1
55904822,0.0,2
149950310,0.0,1
56980456,0.0,1
255793324,0.0,5
18071048,0.0,1
67319714,0.0,1
258207037,0.0,1
286536875,0.0,1
96170093,0.0,4
197758032,0.0,1
101636782,0.0,1
123176134,0.0,1
76662215,0.0,2
324632503,0.0,1
221112759,0.0,1
253427722,0.0,1
209164619,0.0,2
114225483,0.0,2
377256154,0.0,2
367104945,0.0,1
293042696,0.0,1
251450671,0.0,1
51506045,0.0,2
70649961,0.0,1
95756656,0.0,11
290857548,0.0,1
284801102,0.0,1
14450999,0.0,1
162167822,0.0,4
330861142,0.0,1
311117662,0.0,1
88300269,0.0,1
190953016,0.0,1
387482810,0.0,1
219579573,0.0,1
138000964,0.0,2
79621111,0.0,1
9779390,0.0,4
222490399,0.0,2
155188811,0.0,4
280305253,0.0,2
307361283,0.0,1
132609870,0.0,1
212550107,0.0,1
89172460,0.0,1
98903843,0.0,1
319847591,0.0,1
155238851,0.0,2
239270639,0.0,1
184751993,0.0,1
323894547,0.0,1
354814096,0.0,1
172777464,0.0,1
274893580,0.0,1
58734389,0.0,1
284593408,0.0,2
73613055,0.0,1
370278257,0.0,1
10471839,0.0,1
11715664,0.0,1
375629929,0.0,1
120265168,0.0,4
79468056,0.0,1
24734871,0.0,1
59509052,0.0,1
286188083,0.0,1
287683670,0.0,2
230589981,0.0,1
253187155,0.0,1
122053549,0.0,1
126527136,0.0,1
222841417,0.0,2
10457086,0.0,1
125593389,0.0,1
315011160,0.0,2
230562063,0.0,2
157921662,0.0,2
30569640,0.0,1
271097978,0.0,1
312550764,0.0,2
229396022,0.0,1
64877167,0.0,1
89312562,0.0,1
401653752,0.0,2
85288662,0.0,2
205661799,0.0,1
260191663,0.0,1
43712342,0.0,2
145586083,0.0,5
363526841,0.0,3
214684502,0.0,1
245924950,0.0,1
352717404,0.0,1
176186603,0.0,1
171552432,0.0,1
103174920,0.0,2
257054845,0.0,1
3123860,0.0,1
13043139,0.0,1
260190014,0.0,1
164228586,0.0,2
165591163,0.0,2
263813409,0.0,1
253363540,0.0,2
170756040,0.0,1
264942315,0.0,1
120445476,0.0,1
323652604,0.0,1
24938254,0.0,1
130116067,0.0,1
20732285,0.0,1
284464158,0.0,1
386062050,0.0,1
399745632,0.0,1
113809144,0.0,3
152554282,0.0,1
309314253,0.0,5
174882817,0.0,1
18968404,0.0,1
27704904,0.0,1
169352229,0.0,7
197824211,0.0,1
9048854,0.0,1
994063,0.0,1
141376429,0.0,2
166529637,0.0,1
195092595,0.0,1
262071225,0.0,1
396781211,0.0,1
368654425,0.0,1
28670273,0.0,5
296760384,0.0,3
322916107,0.0,1
285544323,0.0,3
359352798,0.0,3
214321593,0.0,1
388883259,0.0,1
223163234,0.0,1
29421472,0.0,1
351747223,0.0,4
184130877,0.0,5
279186359,0.0,1
171435819,0.0,3
348547236,0.0,1
13419211,0.0,1
245349379,0.0,1
55024736,0.0,1
315921608,0.0,1
265147064,0.0,1
317928427,0.0,2
190729248,0.0,1
17502236,0.0,1
66216866,0.0,1
271974604,0.0,1
205889630,0.0,2
48022403,0.0,1
326608103,0.0,1
28037368,0.0,1
299691630,0.0,1
336917018,0.0,1
75936165,0.0,2
116350012,0.0,1
344920165,0.0,1
296723386,0.0,1
289000895,0.0,1
228574378,0.0,1
250911559,0.0,1
124859234,0.0,1
275995512,0.0,3
186066661,0.0,4
152434954,0.0,1
88696357,0.0,1
327008037,0.0,3
72035707,0.0,1
234978770,0.0,1
7932442,0.0,1
401415988,0.0,1
308595255,0.0,2
309739599,0.0,2
392054283,0.0,1
79354835,0.0,1
14879361,0.0,1
180758581,0.0,1
8107604,0.0,1
304070311,0.0,1
398864127,0.0,4
63010792,0.0,2
133520012,0.0,1
351896885,0.0,7
200889165,0.0,1
288599917,0.0,1
191020402,0.0,1
185476191,0.0,1
284973322,0.0,1
115661788,0.0,2
317375818,0.0,1
393584463,0.0,1
215990344,0.0,1
148958771,0.0,2
354892228,0.0,2
23434770,0.0,1
252766414,0.0,2
211191335,0.0,1
95038131,0.0,1
59468236,0.0,1
157672775,0.0,1
346140270,0.0,1
161527401,0.0,3
332275112,0.0,1
393621456,0.0,3
100989804,0.0,1
63591421,0.0,1
361800135,0.0,2
62431615,0.0,1
66750921,0.0,1
50210667,0.0,1
189370837,0.0,1
101520141,0.0,1
192932634,0.0,1
159714947,0.0,1
399002552,0.0,5
53624356,0.0,1
56290131,0.0,1
76696941,0.0,1
365052042,0.0,1
229996231,0.0,1
385014195,0.0,2
75314881,0.0,1
206539179,0.0,2
109172917,0.0,1
115495951,0.0,1
56000059,0.0,2
124223890,0.0,1
254115487,0.0,4
394448611,0.0,1
225895752,0.0,1
44789,0.0,5
276838596,0.0,1
210979034,0.0,1
20997485,0.0,1
44957435,0.0,1
150910062,0.0,1
214409539,0.0,3
331568758,0.0,1
66869725,0.0,4
58556003,0.0,1
314302904,0.0,1
187039940,0.0,5
169727088,0.0,1
21816631,0.0,1
116550423,0.0,1
243580768,0.0,1
220676401,0.0,2
2581711,0.0,2
89465189,0.0,2
202289042,0.0,1
86220418,0.0,1
4790525,0.0,2
106434283,0.0,2
164144259,0.0,2
312086489,0.0,1
122995197,0.0,1
158842999,0.0,1
278208180,0.0,2
88439107,0.0,1
109999290,0.0,1
231805037,0.0,1
246386035,0.0,1
307338927,0.0,2
399568250,0.0,1
83306245,0.0,3
161154710,0.0,1
21970987,0.0,1
337252537,0.0,1
277331482,0.0,4
116988494,0.0,1
247197995,0.0,1
144386881,0.0,2
384047133,0.0,1
57113475,0.0,2
115085914,0.0,2
133450742,0.0,1
157884150,0.0,1
13752435,0.0,1
360446280,0.0,1
115567810,0.0,1
303400430,0.0,1
275087590,0.0,4
21472771,0.0,1
249768890,0.0,1
107523422,0.0,1
353494345,0.0,2
200961283,0.0,5
259070694,0.0,1
180943166,0.0,2
1005945,0.0,1
190486443,0.0,2
80860358,0.0,1
260719206,0.0,1
377419681,0.0,3
242777286,0.0,1
346335710,0.0,1
397274529,0.0,1
19373326,0.0,1
188010285,0.0,1
136394957,0.0,1
102578489,0.0,1
393545914,0.0,1
15887637,0.0,1
276711307,0.0,1
225558337,0.0,3
215799627,0.0,3
22302799,0.0,1
44595638,0.0,1
83346332,0.0,1
89932060,0.0,2
279178216,0.0,1
34859662,0.0,3
97584070,0.0,1
213060260,0.0,1
403789093,0.0,6
337347524,0.0,2
261362559,0.0,1
303204788,0.0,1
370885336,0.0,5
212085834,0.0,1
260286503,0.0,1
84424852,0.0,1
242232434,0.0,2
397729600,0.0,2
42608198,0.0,1
338432995,0.0,1
172472779,0.0,1
159761948,0.0,1
235644552,0.0,4
371823168,0.0,3
11239569,0.0,1
136407434,0.0,1
314523547,0.0,1
372361669,0.0,1
259851092,0.0,1
323558292,0.0,1
245474190,0.0,5
262234989,0.0,1
275422085,0.0,1
17599462,0.0,1
14865816,0.0,1
43174512,0.0,2
76817684,0.0,2
355938162,0.0,1
49002319,0.0,2
210651964,0.0,1
306114244,0.0,1
223992306,0.0,2
20094617,0.0,2
297731572,0.0,1
298019122,0.0,1
43546819,0.0,1
126050442,0.0,1
237641738,0.0,1
142892981,0.0,1
115219816,0.0,1
54163597,0.0,1
223274031,0.0,1
320694251,0.0,2
361148428,0.0,4
55505032,0.0,1
378078446,0.0,1
237917911,0.0,1
274559031,0.0,1
367734397,0.0,1
69841886,0.0,1
106796135,0.0,1
109884754,0.0,2
195710440,0.0,1
174357596,0.0,1
361650227,0.0,1
317515218,0.0,1
35558547,0.0,1
7901396,0.0,1
144257339,0.0,1
297397881,0.0,2
367173050,0.0,1
383191258,0.0,1
32217115,0.0,1
85163707,0.0,1
319415893,0.0,1
341338491,0.0,1
198398135,0.0,1
197329846,0.0,3
384018455,0.0,1
33437536,0.0,1
6520100,0.0,1
261359833,0.0,1
126215063,0.0,2
228781527,0.0,1
390849972,0.0,1
311674876,0.0,5
90435001,0.0,1
38195926,0.0,2
21536233,0.0,1
367474348,0.0,1
334760964,0.0,1
372814991,0.0,4
139731460,0.0,1
39358163,0.0,1
320409806,0.0,1
60271016,0.0,2
136715027,0.0,1
103691661,0.0,1
261349296,0.0,1
70674765,0.0,1
338310357,0.0,1
86397495,0.0,1
38293015,0.0,1
302110158,0.0,1
60157906,0.0,3
101409206,0.0,1
347955042,0.0,1
181836850,0.0,1
223526391,0.0,1
30094914,0.0,1
206533022,0.0,1
349877613,0.0,1
160430734,0.0,1
31150541,0.0,2
33716438,0.0,1
